SCHOOL CODE,COUNTY,PUBLIC/  PRIVATE,PUBLIC SCHOOL DISTRICT,CITY,SCHOOL NAME,ENROLLMENT,# UP-TO-DATE,% UP-TO-DATE,# CONDITIONAL,% CONDITIONAL,# PME,% PME,# PBE,% PBE,# PRE-JAN PBE,% PRE-JAN PBE,# HEALTH CARE PRACTITIONER COUNSELED PBE,% HEALTH CARE PRACTITIONER COUNSELED PBE,# RELIGIOUS PBE,% RELIGIOUS PBE,# DTP,% DTP,# POLIO,% POLIO,# MMR,% MMR,# HEPB,% HEPB,# VARI,% VARI,REPORTED
6003966,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,WALNUT CREEK,BANCROFT ELEMENTARY,106,101,95,1,1,1,1,3,3,0,0,3,3,0,0,101,95,101,95,101,95,102,96,102,96,Y
6004345,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,WALNUT CREEK,VALLE VERDE ELEMENTARY,106,103,97,1,1,0,0,2,2,0,0,2,2,0,0,104,98,104,98,103,97,104,98,104,98,Y
6004360,CONTRA COSTA,PUBLIC,MT. DIABLO UNIFIED,WALNUT CREEK,WALNUT ACRES ELEMENTARY,128,123,96,1,1,0,0,4,3,0,0,4,3,0,0,123,96,124,97,124,97,124,97,124,97,Y
129064,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,ALMOND GROVE ELEMENTARY,89,67,75,22,25,0,0,0,0,0,0,0,0,0,0,67,75,70,79,67,75,86,97,86,97,Y
6096234,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,GEHRINGER ELEMENTARY,116,110,95,1,1,0,0,5,4,0,0,0,0,5,4,110,95,110,95,110,95,111,96,111,96,Y
110684,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,IRON HOUSE ELEMENTARY,89,87,98,0,0,0,0,2,2,0,0,2,2,0,0,87,98,87,98,87,98,87,98,87,98,Y
6110803,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,LAUREL ELEMENTARY,99,94,95,1,1,0,0,4,4,2,2,1,1,1,1,95,96,94,95,94,95,95,96,94,95,Y
6004428,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,OAKLEY ELEMENTARY,59,56,95,2,3,0,0,1,2,0,0,0,0,1,2,56,95,57,97,57,97,58,98,58,98,Y
6110811,CONTRA COSTA,PUBLIC,OAKLEY UNION ELEMENTARY,OAKLEY,VINTAGE PARKWAY ELEMENTARY,105,100,95,1,1,4,4,0,0,0,0,0,0,0,0,100,95,101,96,100,95,101,96,101,96,Y
6004444,CONTRA COSTA,PUBLIC,ORINDA UNION ELEMENTARY,ORINDA,DEL REY ELEMENTARY,67,48,72,19,28,0,0,0,0,0,0,0,0,0,0,54,81,55,82,55,82,66,99,65,97,Y
6004451,CONTRA COSTA,PUBLIC,ORINDA UNION ELEMENTARY,ORINDA,GLORIETTA ELEMENTARY,85,83,98,2,2,0,0,0,0,0,0,0,0,0,0,85,100,85,100,85,100,85,100,83,98,Y
6004501,CONTRA COSTA,PUBLIC,ORINDA UNION ELEMENTARY,ORINDA,SLEEPY HOLLOW ELEMENTARY,69,67,97,1,1,0,0,1,1,0,0,1,1,0,0,68,99,68,99,67,97,68,99,68,99,Y
6066583,CONTRA COSTA,PUBLIC,ORINDA UNION ELEMENTARY,ORINDA,WAGNER RANCH ELEMENTARY,60,35,58,25,42,0,0,0,0,0,0,0,0,0,0,44,73,44,73,44,73,54,90,58,97,Y
6098578,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,FOOTHILL ELEMENTARY,93,78,84,13,14,1,1,1,1,1,1,0,0,0,0,81,87,85,91,91,98,85,91,91,98,Y
6004527,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,HEIGHTS ELEMENTARY,109,109,100,0,0,0,0,0,0,0,0,0,0,0,0,109,100,109,100,109,100,109,100,109,100,Y
6004535,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,HIGHLANDS ELEMENTARY,123,121,98,1,1,1,1,0,0,0,0,0,0,0,0,122,99,122,99,121,98,122,99,122,99,Y
6004543,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,LOS MEDANOS ELEMENTARY,124,123,99,1,1,0,0,0,0,0,0,0,0,0,0,123,99,123,99,123,99,123,99,123,99,Y
116863,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,MARINA VISTA ELEMENTARY,124,90,73,34,27,0,0,0,0,0,0,0,0,0,0,108,87,110,89,109,88,117,94,122,98,Y
6004568,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,PARKSIDE ELEMENTARY,139,124,89,14,10,0,0,1,1,1,1,0,0,0,0,124,89,128,92,126,91,136,98,136,98,Y
6109383,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,STONEMAN ELEMENTARY,125,121,97,1,1,0,0,3,2,0,0,3,2,0,0,122,98,121,97,121,97,121,97,122,98,Y
6004576,CONTRA COSTA,PUBLIC,PITTSBURG UNIFIED,PITTSBURG,WILLOW COVE ELEMENTARY,134,125,93,7,5,0,0,2,1,2,1,0,0,0,0,127,95,132,99,129,96,131,98,132,99,Y
6005060,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,ALAMO,ALAMO ELEMENTARY,50,46,92,2,4,0,0,2,4,0,0,2,4,0,0,46,92,46,92,46,92,46,92,46,92,Y
6005136,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,ALAMO,RANCHO ROMERO ELEMENTARY,77,76,99,1,1,0,0,0,0,0,0,0,0,0,0,77,100,77,100,76,99,77,100,77,100,Y
119032,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,CREEKSIDE ELEMENTARY,93,92,99,0,0,0,0,1,1,0,0,1,1,0,0,92,99,92,99,92,99,92,99,92,99,Y
6005094,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,GREEN VALLEY ELEMENTARY,74,69,93,1,1,0,0,4,5,0,0,4,5,0,0,69,93,69,93,70,95,70,95,70,95,Y
6096036,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,GREENBROOK ELEMENTARY,115,112,97,0,0,0,0,3,3,3,3,0,0,0,0,112,97,112,97,112,97,112,97,112,97,Y
6005102,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,JOHN BALDWIN ELEMENTARY,78,75,96,3,4,0,0,0,0,0,0,0,0,0,0,76,97,78,100,75,96,78,100,77,99,Y
6005128,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,MONTAIR ELEMENTARY,106,78,74,24,23,0,0,4,4,0,0,3,3,1,1,85,80,90,85,94,89,95,90,102,96,Y
6110449,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,SYCAMORE VALLEY ELEMENTARY,87,85,98,0,0,1,1,1,1,0,0,1,1,0,0,85,98,85,98,85,98,85,98,85,98,Y
6114326,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,TASSAJARA HILLS ELEMENTARY,73,69,95,3,4,0,0,1,1,0,0,1,1,0,0,70,96,72,99,72,99,71,97,71,97,Y
6005151,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,DANVILLE,VISTA GRANDE ELEMENTARY,106,102,96,1,1,0,0,3,3,0,0,3,3,0,0,102,96,102,96,103,97,102,96,103,97,Y
6100952,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,BOLLINGER CANYON ELEMENTARY,75,74,99,0,0,0,0,1,1,0,0,0,0,1,1,74,99,74,99,74,99,74,99,74,99,Y
6005086,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,COUNTRY CLUB ELEMENTARY,93,90,97,2,2,0,0,1,1,0,0,0,0,1,1,91,98,92,99,90,97,90,97,91,98,Y
6117485,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,COYOTE CREEK ELEMENTARY,194,185,95,1,1,0,0,8,4,7,4,1,1,0,0,186,96,186,96,186,96,185,95,186,96,Y
6108161,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,GOLDEN VIEW ELEMENTARY,174,143,82,29,17,0,0,2,1,1,1,0,0,1,1,145,83,149,86,155,89,169,97,171,98,Y
102566,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,HIDDEN HILLS ELEMENTARY,146,144,99,0,0,0,0,2,1,0,0,1,1,1,1,144,99,144,99,144,99,144,99,144,99,Y
113589,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,LIVE OAK ELEMENTARY,133,131,99,0,0,1,1,1,1,1,1,0,0,0,0,131,99,131,99,131,99,131,99,131,99,Y
6097158,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,MONTEVIDEO ELEMENTARY,89,84,94,5,6,0,0,0,0,0,0,0,0,0,0,88,99,89,100,88,99,85,96,89,100,Y
6066591,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,NEIL A. ARMSTRONG ELEMENTARY,96,91,95,4,4,0,0,1,1,0,0,0,0,1,1,92,96,94,98,91,95,95,99,94,98,Y
109173,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,QUAIL RUN ELEMENTARY,161,159,99,0,0,0,0,2,1,0,0,0,0,2,1,159,99,159,99,159,99,159,99,159,99,Y
6089130,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,TWIN CREEKS ELEMENTARY,108,104,96,2,2,0,0,2,2,0,0,2,2,0,0,104,96,106,98,106,98,106,98,106,98,Y
6071039,CONTRA COSTA,PUBLIC,SAN RAMON VALLEY UNIFIED,SAN RAMON,WALT DISNEY ELEMENTARY,78,74,95,3,4,0,0,1,1,0,0,1,1,0,0,74,95,75,96,74,95,74,95,76,97,Y
6005169,CONTRA COSTA,PUBLIC,WALNUT CREEK ELEMENTARY,WALNUT CREEK,BUENA VISTA ELEMENTARY,75,75,100,0,0,0,0,0,0,0,0,0,0,0,0,75,100,75,100,75,100,75,100,75,100,Y
6005177,CONTRA COSTA,PUBLIC,WALNUT CREEK ELEMENTARY,WALNUT CREEK,INDIAN VALLEY ELEMENTARY,76,73,96,0,0,0,0,3,4,0,0,3,4,0,0,73,96,73,96,73,96,73,96,73,96,Y
6005185,CONTRA COSTA,PUBLIC,WALNUT CREEK ELEMENTARY,WALNUT CREEK,MURWOOD ELEMENTARY,87,77,89,1,1,0,0,9,10,0,0,9,10,0,0,77,89,77,89,77,89,78,90,78,90,Y
6005193,CONTRA COSTA,PUBLIC,WALNUT CREEK ELEMENTARY,WALNUT CREEK,PARKMEAD ELEMENTARY,88,79,90,2,2,0,0,7,8,0,0,7,8,0,0,79,90,79,90,80,91,81,92,80,91,Y
6005243,CONTRA COSTA,PUBLIC,WALNUT CREEK ELEMENTARY,WALNUT CREEK,WALNUT HEIGHTS ELEMENTARY,89,86,97,2,2,0,0,1,1,0,0,1,1,0,0,86,97,87,98,87,98,88,99,88,99,Y
6004758,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL CERRITO,FAIRMONT ELEMENTARY,81,79,98,1,1,0,0,1,1,1,1,0,0,0,0,80,99,80,99,80,99,79,98,80,99,Y
6004782,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL CERRITO,HARDING ELEMENTARY,40,37,93,0,0,0,0,3,8,0,0,3,8,0,0,37,93,37,93,37,93,37,93,37,93,Y
6004840,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL CERRITO,MADERA ELEMENTARY,74,74,100,0,0,0,0,0,0,0,0,0,0,0,0,74,100,74,100,74,100,74,100,74,100,Y
6004873,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL SOBRANTE,MURPHY ELEMENTARY,70,68,97,2,3,0,0,0,0,0,0,0,0,0,0,69,99,69,99,69,99,69,99,69,99,Y
6004899,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,EL SOBRANTE,OLINDA ELEMENTARY,42,38,90,2,5,0,0,2,5,0,0,2,5,0,0,38,90,38,90,38,90,40,95,40,95,Y
6112015,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,HERCULES,HANNA RANCH ELEMENTARY,69,69,100,0,0,0,0,0,0,0,0,0,0,0,0,69,100,69,100,69,100,69,100,69,100,Y
6097141,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,HERCULES,LUPINE HILLS ELEMENTARY,86,85,99,0,0,0,0,1,1,0,0,0,0,1,1,85,99,85,99,85,99,85,99,85,99,Y
6099717,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,HERCULES,OHLONE ELEMENTARY,53,52,98,0,0,0,0,1,2,0,0,0,0,1,2,52,98,52,98,52,98,52,98,52,98,Y
6004808,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,KENSINGTON,KENSINGTON ELEMENTARY,65,60,92,0,0,0,0,5,8,0,0,3,5,2,3,60,92,60,92,60,92,60,92,60,92,Y
6004659,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,PINOLE,COLLINS ELEMENTARY,52,52,100,0,0,0,0,0,0,0,0,0,0,0,0,52,100,52,100,52,100,52,100,52,100,Y
6004733,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,PINOLE,ELLERHORST ELEMENTARY,41,41,100,0,0,0,0,0,0,0,0,0,0,0,0,41,100,41,100,41,100,41,100,41,100,Y
6004956,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,PINOLE,SHANNON ELEMENTARY,82,82,100,0,0,0,0,0,0,0,0,0,0,0,0,82,100,82,100,82,100,82,100,82,100,Y
6004980,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,PINOLE,STEWART ELEMENTARY,52,49,94,2,4,0,0,1,2,0,0,0,0,1,2,49,94,50,96,50,96,50,96,51,98,Y
6114094,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,CESAR E. CHAVEZ ELEMENTARY,87,87,100,0,0,0,0,0,0,0,0,0,0,0,0,87,100,87,100,87,100,87,100,87,100,Y
6004667,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,CORONADO ELEMENTARY,46,45,98,1,2,0,0,0,0,0,0,0,0,0,0,45,98,45,98,45,98,45,98,46,100,Y
6004766,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,FORD ELEMENTARY,62,62,100,0,0,0,0,0,0,0,0,0,0,0,0,62,100,62,100,62,100,62,100,62,100,Y
6004774,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,GRANT ELEMENTARY,72,71,99,1,1,0,0,0,0,0,0,0,0,0,0,71,99,71,99,71,99,71,99,71,99,Y
6004741,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,HIGHLAND ELEMENTARY,76,76,100,0,0,0,0,0,0,0,0,0,0,0,0,76,100,76,100,76,100,76,100,76,100,Y
6004915,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,KING ELEMENTARY,74,73,99,1,1,0,0,0,0,0,0,0,0,0,0,73,99,73,99,73,99,74,100,73,99,Y
6004832,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,LINCOLN ELEMENTARY,64,63,98,1,2,0,0,0,0,0,0,0,0,0,0,63,98,63,98,63,98,64,100,64,100,Y
6004857,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,MIRA VISTA ELEMENTARY,50,47,94,1,2,0,0,2,4,0,0,2,4,0,0,47,94,48,96,47,94,48,96,48,96,Y
6004881,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,NYSTROM ELEMENTARY,85,83,98,2,2,0,0,0,0,0,0,0,0,0,0,83,98,83,98,83,98,84,99,85,100,Y
6004907,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,PERES ELEMENTARY,71,70,99,1,1,0,0,0,0,0,0,0,0,0,0,70,99,71,100,71,100,71,100,71,100,Y
129643,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,RICHMOND CHARTER ELEMENTARY-BENITO JUAREZ,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,50,100,50,100,50,100,50,100,50,100,Y
110973,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,RICHMOND COLLEGE PREPARATORY,92,92,100,0,0,0,0,0,0,0,0,0,0,0,0,92,100,92,100,92,100,92,100,92,100,Y
6004931,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,RIVERSIDE ELEMENTARY,45,44,98,1,2,0,0,0,0,0,0,0,0,0,0,45,100,45,100,45,100,44,98,45,100,Y
6004964,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,SHELDON ELEMENTARY,39,38,97,1,3,0,0,0,0,0,0,0,0,0,0,38,97,39,100,39,100,39,100,39,100,Y
6004972,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,STEGE ELEMENTARY,74,71,96,3,4,0,0,0,0,0,0,0,0,0,0,72,97,73,99,72,97,73,99,74,100,Y
6005003,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,VALLEY VIEW ELEMENTARY,25,24,96,1,4,0,0,0,0,0,0,0,0,0,0,24,96,24,96,24,96,24,96,24,96,Y
6005011,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,VERDE ELEMENTARY,50,49,98,1,2,0,0,0,0,0,0,0,0,0,0,49,98,49,98,49,98,50,100,50,100,Y
6005037,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,WASHINGTON ELEMENTARY,65,65,100,0,0,0,0,0,0,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,Y
6005045,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,RICHMOND,WILSON ELEMENTARY,72,69,96,2,3,0,0,1,1,0,0,1,1,0,0,70,97,70,97,71,99,70,97,71,99,Y
6004600,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,BAYVIEW ELEMENTARY,92,90,98,1,1,0,0,1,1,0,0,1,1,0,0,90,98,91,99,90,98,91,99,91,99,Y
6004691,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,DOVER ELEMENTARY,96,95,99,0,0,0,0,1,1,0,0,0,0,1,1,95,99,95,99,95,99,95,99,95,99,Y
6057210,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,EDWARD M. DOWNER ELEMENTARY,112,112,100,0,0,0,0,0,0,0,0,0,0,0,0,112,100,112,100,112,100,112,100,112,100,Y
6004824,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,LAKE ELEMENTARY,46,46,100,0,0,0,0,0,0,0,0,0,0,0,0,46,100,46,100,46,100,46,100,46,100,Y
6004865,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,MONTALVIN MANOR ELEMENTARY,59,58,98,1,2,0,0,0,0,0,0,0,0,0,0,59,100,58,98,59,100,59,100,59,100,Y
6004998,CONTRA COSTA,PUBLIC,WEST CONTRA COSTA UNIFIED,SAN PABLO,TARA HILLS ELEMENTARY,69,69,100,0,0,0,0,0,0,0,0,0,0,0,0,69,100,69,100,69,100,69,100,69,100,Y
7101801,CONTRA COSTA,PRIVATE,,ANTIOCH,CORNERSTONE CHRISTIAN SCHOOL,34,33,97,1,3,0,0,0,0,0,0,0,0,0,0,34,100,34,100,34,100,33,97,34,100,Y
6933410,CONTRA COSTA,PRIVATE,,ANTIOCH,HERITAGE BAPTIST ACADEMY,15,13,87,0,0,0,0,2,13,0,0,2,13,0,0,13,87,13,87,13,87,13,87,13,87,Y
6906622,CONTRA COSTA,PRIVATE,,ANTIOCH,HILLTOP CHRISTIAN,15,13,87,0,0,0,0,2,13,0,0,2,13,0,0,13,87,13,87,13,87,13,87,13,87,Y
6967640,CONTRA COSTA,PRIVATE,,ANTIOCH,HOLY ROSARY,47,47,100,0,0,0,0,0,0,0,0,0,0,0,0,47,100,47,100,47,100,47,100,47,100,Y
7072507,CONTRA COSTA,PRIVATE,,BRENTWOOD,GOLDEN HILLS CHRISTIAN SCHOOL,32,31,97,0,0,0,0,1,3,0,0,1,3,0,0,31,97,31,97,31,97,31,97,31,97,Y
6146799,CONTRA COSTA,PRIVATE,,BRENTWOOD,LOVE FOR LEARNING PREP K, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6989867,CONTRA COSTA,PRIVATE,,CONCORD,CALVARY TEMPLE CHRISTIAN SCHOOL,27,25,93,1,4,0,0,1,4,0,0,1,4,0,0,25,93,25,93,25,93,26,96,26,96,Y
6998165,CONTRA COSTA,PRIVATE,,CONCORD,CONCORD CHRISTIAN SCHOOLS,11,11,100,0,0,0,0,0,0,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,Y
6995658,CONTRA COSTA,PRIVATE,,CONCORD,"CONCORDIA SCHOOL, THE",11,11,100,0,0,0,0,0,0,0,0,0,0,0,0,11,100,11,100,11,100,11,100,11,100,Y
6933436,CONTRA COSTA,PRIVATE,,CONCORD,KING'S VALLEY CHRISTIAN SCHOOL,36,28,78,8,22,0,0,0,0,0,0,0,0,0,0,32,89,31,86,33,92,32,89,36,100,Y
6967673,CONTRA COSTA,PRIVATE,,CONCORD,QUEEN OF ALL SAINTS ELEMENTARY,22,21,95,1,5,0,0,0,0,0,0,0,0,0,0,22,100,22,100,22,100,21,95,21,95,Y
6967681,CONTRA COSTA,PRIVATE,,CONCORD,SAINT AGNES,32,31,97,0,0,0,0,1,3,0,0,1,3,0,0,31,97,31,97,31,97,31,97,31,97,Y
6967657,CONTRA COSTA,PRIVATE,,CONCORD,ST. FRANCIS OF ASSISI,30,30,100,0,0,0,0,0,0,0,0,0,0,0,0,30,100,30,100,30,100,30,100,30,100,Y
6977961,CONTRA COSTA,PRIVATE,,CONCORD,"TABERNACLE CHRISTIAN, INC.",57,52,91,1,2,1,2,3,5,0,0,3,5,0,0,52,91,52,91,52,91,53,93,52,91,Y
7092109,CONTRA COSTA,PRIVATE,,CONCORD,WOOD ROSE ACADEMY,16,13,81,0,0,0,0,3,19,0,0,3,19,0,0,13,81,13,81,13,81,13,81,13,81,Y
6987242,CONTRA COSTA,PRIVATE,,CONCORD,YGNACIO VALLEY CHRISTIAN,16,13,81,0,0,0,0,3,19,1,6,2,13,0,0,13,81,13,81,13,81,13,81,13,81,Y
6906689,CONTRA COSTA,PRIVATE,,DANVILLE,SAN RAMON VALLEY CHRISTIAN ACADEMY,35,27,77,8,23,0,0,0,0,0,0,0,0,0,0,27,77,27,77,27,77,27,77,27,77,Y
6972459,CONTRA COSTA,PRIVATE,,DANVILLE,ST. ISIDORE,52,50,96,1,2,0,0,1,2,0,0,1,2,0,0,50,96,50,96,50,96,50,96,50,96,Y
7103161,CONTRA COSTA,PRIVATE,,EL CERRITO,MONTESSORI FAMILY SCHOOL,16,14,88,1,6,0,0,1,6,0,0,1,6,0,0,15,94,15,94,15,94,14,88,15,94,Y
6958987,CONTRA COSTA,PRIVATE,,EL CERRITO,PROSPECT SIERRA SCHOOL,39,33,85,3,8,0,0,3,8,0,0,3,8,0,0,35,90,36,92,34,87,34,87,34,87,Y
6972467,CONTRA COSTA,PRIVATE,,EL CERRITO,ST. JEROME CATHOLIC ELEMENTARY,24,24,100,0,0,0,0,0,0,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,Y
6967699,CONTRA COSTA,PRIVATE,,EL CERRITO,ST. JOHN THE BAPTIST,21,21,100,0,0,0,0,0,0,0,0,0,0,0,0,21,100,21,100,21,100,21,100,21,100,Y
6906713,CONTRA COSTA,PRIVATE,,EL CERRITO,TEHIYAH DAY SCHOOL,30,16,53,10,33,0,0,4,13,0,0,4,13,0,0,22,73,20,67,20,67,20,67,18,60,Y
6967608,CONTRA COSTA,PRIVATE,,EL SOBRANTE,BETHEL CHRISTIAN ACADEMY,20,18,90,2,10,0,0,0,0,0,0,0,0,0,0,18,90,18,90,18,90,18,90,18,90,Y
6918619,CONTRA COSTA,PRIVATE,,EL SOBRANTE,EAST BAY WALDORF SCHOOL, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6972335,CONTRA COSTA,PRIVATE,,EL SOBRANTE,EL SOBRANTE CHRISTIAN SCHOOL,22,22,100,0,0,0,0,0,0,0,0,0,0,0,0,22,100,22,100,22,100,22,100,22,100,Y
6146971,CONTRA COSTA,PRIVATE,,EL SOBRANTE,ROSE KINDERGARTEN OF ACORN FARM, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6142277,CONTRA COSTA,PRIVATE,,KENSINGTON,GROWING LIGHT MONTESSORI SCHOOL OF KENSINGTON,14,9,64,3,21,0,0,2,14,2,14,0,0,0,0,10,71,11,79,11,79,12,86,12,86,Y
6139620,CONTRA COSTA,PRIVATE,,KENSINGTON,SHU REN INTERNATIONAL SCHOOL,18,5,28,13,72,0,0,0,0,0,0,0,0,0,0,6,33,9,50,8,44,11,61,11,61,Y
6133110,CONTRA COSTA,PRIVATE,,LAFAYETTE,CONTRA COSTA JEWISH DAY SCHOOL,14,12,86,0,0,0,0,2,14,0,0,2,14,0,0,12,86,12,86,12,86,12,86,12,86,Y
6998199,CONTRA COSTA,PRIVATE,,LAFAYETTE,"MEHER SCHOOLS, THE",40,32,80,5,13,0,0,3,8,1,3,2,5,0,0,32,80,34,85,36,90,37,93,37,93,Y
6972491,CONTRA COSTA,PRIVATE,,LAFAYETTE,ST. PERPETUA,32,29,91,2,6,0,0,1,3,0,0,1,3,0,0,31,97,31,97,31,97,29,91,31,97,Y
6972343,CONTRA COSTA,PRIVATE,,MORAGA,THE SAKLAN SCHOOL,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,Y
6972475,CONTRA COSTA,PRIVATE,,PINOLE,ST. JOSEPH ELEMENTARY,29,29,100,0,0,0,0,0,0,0,0,0,0,0,0,29,100,29,100,29,100,29,100,29,100,Y
6146625,CONTRA COSTA,PRIVATE,,PITTSBURG,HOME SCHOOLING, ,,,,,,,,,,,,,,,,,,,,,,,,,N
6994818,CONTRA COSTA,PRIVATE,,PITTSBURG,LIGHT THE BAY CHRISTIAN ACADEMY,11,9,82,2,18,0,0,0,0,0,0,0,0,0,0,11,100,10,91,11,100,10,91,11,100,Y
6965933,CONTRA COSTA,PRIVATE,,PITTSBURG,ST. PETER MARTYR ELEMENTARY,16,13,81,3,19,0,0,0,0,0,0,0,0,0,0,13,81,13,81,13,81,15,94,15,94,Y
6967624,CONTRA COSTA,PRIVATE,,PLEASANT HILL,CHRIST THE KING ELEMENTARY,36,36,100,0,0,0,0,0,0,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,Y
